open_hoodie,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
halftone_background,Visuals / Composition & Style / Backgrounds / Color Backgrounds
cover_image,Metadata / Source & Provenance / Content Origin / Avatar Generator
flip-flops,Visuals / Attire / Clothing Items / Footwear / Slippers
purple_one-piece_swimsuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
no_scarf,Visuals / Attire / Clothing Items / Neckwear
aquiline_nose,Visuals / Appearance / Head / Ears / Ear Types / Pointy Ears
pumpkin_mask,Visuals / Appearance / Head / Head Accessories / Masks
dinosaur_hood,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
single_leg_pantyhose,Visuals / Attire / Clothing Items / Legwear
jeans,Visuals / Attire / Clothing Items / Bottomwear
alternate_breast_size,Visuals / Appearance / Torso / Breasts / Breast Size
sundress,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
number_print,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
diamond_facial_mark,Visuals / Appearance / Head / Face / Facial Markings & Accessories
feather-trimmed_coat,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
seatbelt,Metadata / Miscellaneous Items / Specialized Equipment / Safety Equipment
military_police,Media & Copyrights / Characters / By Franchise / Girls' Frontline
small_stellated_dodecahedron,Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Constellations
porkpie_hat,Visuals / Attire / Clothing Items / Headwear / Hats
minimalism,Visuals / Composition & Style / Lighting / Absence of Light
product_girl,Media & Copyrights / Characters / By Franchise / Girls' Frontline
darkness,Visuals / Composition & Style / Lighting / Absence of Light
four_of_hearts,Content / Objects / Games & Entertainment / Card Games & Cards
bedroll,Content / Objects / Everyday Objects / Personal Items
doctor,Content / Living Things / People / Occupations
pantyhose,Visuals / Attire / Clothing Items / Legwear
panther_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
butterfly_ring,Visuals / Appearance / Limbs & Appendages / Wings / Wing Accessories & Features
psychic,Content / Concepts & Themes / Abstract Concepts / Mental States / Psychological States
bird_girl,Content / Living Things / Animals / Birds
frilled_garter_belt,Content / Sexual Content / Sexual Attire & Objects / Fetish Wear
erune,Metadata / Time & Temporal / Calendar / Eras
blob,Content / Objects / Everyday Objects / Containers
single_tear,Visuals / Appearance / Head / Eyes / Eye Expressions & Shapes
sushi,Metadata / Food & Cuisine / Food Types / Dishes & Prepared Food
fingerprint,Media & Copyrights / Creators & Copyrights / Artists / Signature
strawberry_parfait,Metadata / Food & Cuisine / Food Types / Snacks & Desserts
akatsuki_uniform,Media & Copyrights / Characters / By Franchise / Naruto
dvd_(object),Content / Objects / Games & Entertainment / Video Games (as objects)
embers,Metadata / Materials & Substances / Energy & Fluids / Energy Forms
cutoffs,Visuals / Attire / Clothing Items / Bottomwear
jogging,Visuals / Actions & Poses / Movement & Actions / Verbs & Gerunds
jinbei_(clothes),Visuals / Attire / Clothing Items / Swimwear & Bodysuits
sideless_bangs,Visuals / Appearance / Head / Hair / Hair Style / Long Styles
dragon_ball_(object),Media & Copyrights / Characters / By Franchise / Dragon Ball
holding_vegetable,Metadata / Food & Cuisine / Cooking & Food Preparation / Cooking Methods
tengu-geta,Visuals / Attire / Clothing Items / Legwear
edging_underwear,Visuals / Attire / Clothing Items / Underwear & Lingerie
tickling_stomach,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Bodily Fluids
explosive,Content / Objects / Weapons / Explosives & Thrown
visible_ears,Visuals / Appearance / Head / Ears / Ear Accessories
v-fin,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
mixed-sex_combat,Content / Sexual Content / Sex Acts / Group Sex
united_states_marine_corps,Content / Objects / Vehicles / Air Vehicles
shocking_party,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Non-Consensual (Simulated)
intestines,Content / Sexual Content / Anatomy / Anus
grabbing_another's_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Actions & Interactions
geisha,Media & Copyrights / Characters / By Franchise / Touhou Project
reflective_clothes,Visuals / Attire / Clothing Styles & Features / Clothing Features
zipper_dress,Visuals / Attire / Clothing Items / Legwear
window_shutter,Visuals / Appearance / Limbs & Appendages / Wings / Wing Actions & Interactions
umesato_middle_school_uniform,Visuals / Attire / Clothing Items / Full Body
fishing_hook,Content / Living Things / Animals / Fish & Aquatic Life
weights,Content / Objects / Weapons / Explosives & Thrown
purple_hair,Visuals / Appearance / Head / Hair / Hair Color
girthy_penis,Content / Sexual Content / Anatomy / Male Genitalia
torn_bodystocking,Content / Sexual Content / Sexual Attire & Objects / Fetish Wear
sheep_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Type
paladin,Content / Objects / Armor & Shields / Shields
argentinian_flag,Content / Concepts & Themes / Settings & Locations / Geographic Locations / Countries & Nations / South American
jack-in-the-box,Visuals / Appearance / Torso / Genitalia & Groin / Ass & Anus / Ass Actions & Interactions
heavy_breathing,Content / Objects / Weapons / Ranged Weapons / Heavy Ranged
supermarket,Content / Concepts & Themes / Settings & Locations / Man-Made Environments / Commercial Spaces
despair,Content / Concepts & Themes / Emotions & States / Negative Emotions
coin_on_string,Content / Objects / Fictional & Specific Objects / Pokemon Objects
lifting_own_clothes,Visuals / Attire / Clothing Items / Full Body
respirator,Metadata / Miscellaneous Items / Specialized Equipment / Safety Equipment
pinstripe_camisole,Visuals / Attire / Clothing Items / Underwear & Lingerie
extra_digits,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
v_over_mouth,Visuals / Appearance / Head / Face / Facial Expressions / Sexual
kanji,Media & Copyrights / Characters / By Franchise / Naruto
pink_arm_warmers,Visuals / Attire / Clothing Items / Handwear
kodomo_no_hi,Media & Copyrights / Characters / By Franchise / Bokujou Monogatari
slouching,Visuals / Actions & Poses / Posture / Body Inclination
bear_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
mechanical_boots,Visuals / Attire / Clothing Items / Footwear / Boots
low-cut,Visuals / Appearance / Torso / Lower Torso
animal_ear_legwear,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
petrification,Metadata / Materials & Substances / Natural Materials / Minerals & Ores
kiwi_(bird),Content / Living Things / Animals / Birds
carrot,Metadata / Food & Cuisine / Food Types / Ingredients
drill,Content / Objects / Everyday Objects / Tools
flamingo,Content / Living Things / Animals / Birds
cuisses,Visuals / Appearance / Limbs & Appendages / Legs & Feet
tucking_hair,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Bun
doll_joints,Visuals / Appearance / Torso / Lower Torso
go-kart,Content / Objects / Vehicles / Land Vehicles
slime_sex,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Bodily Fluids
jirai_kei,Media & Copyrights / Characters / By Franchise / Jojo's Bizarre Adventure
unworn_scarf,Visuals / Attire / Clothing Items / Neckwear
holding_whip,Visuals / Appearance / Limbs & Appendages / Tail / Tail Actions & Interactions
projector,Visuals / Composition & Style / Lighting / Light Sources
cockroach_girl,Content / Living Things / Animals / Insects & Arachnids
comedic_sweatdrop,Visuals / Appearance / Head / Face / Facial Expressions / Emotes
flower_shop,Content / Concepts & Themes / Settings & Locations / Man-Made Environments / Commercial Spaces
character_pillow,Metadata / Management & Organization / Requests / Character Request
leaning_on_person,Visuals / Actions & Poses / Posture / Body Inclination
medical_scrubs,Metadata / Miscellaneous Items / Specialized Equipment / Medical Equipment
female_goblin,Media & Copyrights / Characters / By Type / Genderswap Character
fake_censor,Metadata / Censorship / Censorship Method / Object Censor
blue_hawaii,Visuals / Composition & Style / Backgrounds / Color Backgrounds
grey_one-piece_swimsuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
shoulder_grab,Visuals / Actions & Poses / Gestures / Two-Hand Gestures
ice,Visuals / Composition & Style / Environmental Conditions / Weather Phenomena
glowing_tattoo,Visuals / Appearance / Head / Head Accessories / Head Piercings & Tattoos
spoken_musical_note,Content / Concepts & Themes / Sound & Language / Sound Effects
hanging_food,Content / Objects / Food & Drink / Food Related
lens_flare,Visuals / Composition & Style / Lighting / Light Types
patreon_username,Metadata / Source & Provenance / Content Origin / Paid Reward
torn_ribbon,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Other Tied
ruyi_jingu_bang,Visuals / Attire / Accessories / Jewelry
dullahan,Content / Objects / Weapons / Melee Weapons / Polearms
body_bridge,Visuals / Actions & Poses / Posture / Body Inclination
spiked_bracelet,Visuals / Attire / Accessories / Jewelry
sock_on_penis,Visuals / Appearance / Torso / Genitalia & Groin / Penis & Testicles / Penis Actions & Interactions
knees_out_of_frame,Visuals / Actions & Poses / Posture / Limb Positions
foot_bath,Visuals / Appearance / Limbs & Appendages / Legs & Feet
grimace_shake_(meme),Visuals / Appearance / Head / Face / Facial Expressions / Emotes
blue_thighhighs,Visuals / Attire / Clothing Items / Legwear
long_sword,Content / Objects / Weapons / Melee Weapons / Swords
black_bandages,Visuals / Attire / Clothing Items / Headwear / Bands
baseball,Metadata / Miscellaneous Items / Recreation & Games / Sports Equipment
horse_girl,Media & Copyrights / Characters / Real Life Individuals (as characters) / Real Life Racehorses
index_finger_raised,Visuals / Actions & Poses / Gestures / One-Hand Gestures
symbolism,Content / Concepts & Themes / Abstract Concepts / Symbols & Patterns
frilled_pants,Visuals / Attire / Clothing Items / Bottomwear
goatee_stubble,Visuals / Appearance / Head / Hair / Facial Hair
trying_on_clothes,Visuals / Attire / Clothing Styles & Features / Clothing Features
twitch_username,Media & Copyrights / Characters / By Franchise / Arknights
suspenders_pull,Visuals / Attire / Clothing Items / Neckwear
no,Metadata / Language & Communication / Words & Responses / Negative
knee_strap,Visuals / Attire / Clothing Items / Legwear
reloading,Content / Objects / Weapons / Ranged Weapons / Firearms
electric_fan,Media & Copyrights / Characters / By Type / Fan Character
akasha_terminal,Visuals / Appearance / Head / Head Accessories / Masks
large_cross,Content / Objects / Weapons / Ranged Weapons / Bows & Crossbows
casting_spell,Content / Objects / Weapons / Explosives & Thrown
around_corner,Visuals / Actions & Poses / Posture / Body Inclination
rhinoceros_girl,Media & Copyrights / Characters / By Franchise / Girls' Frontline
kitsune_udon,Media & Copyrights / Characters / By Franchise / Naruto
wonderlands_x_showtime_(project_sekai),Media & Copyrights / Franchises & Series / By Name / Touhou Project
sequins,Visuals / Attire / Accessories / Jewelry
brown_bodysuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
upside-down_kiss,Visuals / Actions & Poses / Posture / Body Inclination
construction,Content / Concepts & Themes / Settings & Locations / Facilities & Buildings / Industrial & Utility
pubic_stubble,Visuals / Appearance / Torso / Genitalia & Groin / Pubic Hair
oval_image,Metadata / Source & Provenance / Content Origin / Avatar Generator
short_dress,Visuals / Appearance / Head / Hair / Hair Style / Short Styles
head_back,Visuals / Appearance / Head / Other Head Features
ginkgo_tree,Content / Living Things / Plants / Specific Plants
aqua_hoodie,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
o-ring_belt,Visuals / Attire / Clothing Items / Headwear / Bands
split_crop,Visuals / Composition & Style / Image Composition / Techniques
jupiter_(planet),Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Celestial Bodies
komeiji_satori_(cosplay),Media & Copyrights / Characters / By Franchise / Touhou Project
panicking,Content / Concepts & Themes / Emotions & States / Negative Emotions
zettai_ryouiki,Content / Sexual Content / Sexual Attire & Objects / Fetish Wear
american_flag_shirt,Visuals / Attire / Clothing Items / Topwear
holding_magazine,Media & Copyrights / Franchises & Series / Specific Media Items / Publications
tomoe_(symbol),Visuals / Appearance / Head / Eyes / Pupils / Symbol Pupils
make_a_contract,Media & Copyrights / Creators & Copyrights / Artists / Artist Collaboration
double_w,Visuals / Actions & Poses / Gestures / Two-Hand Gestures
pebble,Metadata / Materials & Substances / Natural Materials / Minerals & Ores
black_ascot,Visuals / Attire / Clothing Items / Neckwear
glory_wall,Metadata / Source & Provenance / Origin & Type / Fan Art
antlers_through_hood,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
jar,Content / Objects / Everyday Objects / Containers
sword,Content / Objects / Weapons / Melee Weapons / Swords
museum,Metadata / Source & Provenance / Origin & Type / Official Art
shooting_star,Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Constellations
gradient_nails,Visuals / Composition & Style / Colors / Partial Coloring
in_bowl,Content / Objects / Everyday Objects / Containers
pillow_grab,Visuals / Appearance / Torso / Genitalia & Groin / Pussy / Pussy Actions & Interactions
watercolor_effect,Visuals / Composition & Style / Colors / Partial Coloring
listen!!,Content / Objects / Audio & Music / Music Related
humping,Content / Sexual Content / Sex Acts / Non-Penetrative Sex
unworn_legwear,Visuals / Attire / Clothing Items / Legwear
white_belt,Visuals / Attire / Clothing Items / Headwear / Bands
implied_handjob,Content / Sexual Content / Sex Acts / Manual Sex
glowing,Visuals / Appearance / Head / Face / Facial Expressions / Positive
thigh_cutout,Visuals / Appearance / Torso / Lower Torso
holding_scarf,Visuals / Attire / Clothing Items / Handwear
hand_between_legs,Visuals / Actions & Poses / Gestures / Two-Hand Gestures
exhibitionism,Content / Sexual Content / Nudity & Exposure / Full Nudity
persona_(summon),Metadata / Miscellaneous Items / Character Types / Supernatural Types
sunrise_stance,Visuals / Actions & Poses / Posture / Basic Positions
two-tone_pants,Visuals / Attire / Clothing Items / Bottomwear
sandwich_cookie,Metadata / Food & Cuisine / Food Types / Snacks & Desserts
meta,Metadata / Management & Organization / Requests / Tagme
brother_and_sister,Content / Sexual Content / Sex Acts / Group Sex
rock_paper_scissors,Content / Objects / Weapons / Melee Weapons / Other Melee
beam,Content / Objects / Weapons / Melee Weapons / Polearms
muzzle_(mask),Visuals / Appearance / Head / Head Accessories / Masks
achiga_school_uniform,Media & Copyrights / Characters / By Franchise / Girls Und Panzer
sagging_testicles,Visuals / Appearance / Torso / Genitalia & Groin / Penis & Testicles / Testicles
multiple_braids,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Braid
official_art_inset,Metadata / Source & Provenance / Origin & Type / Official Art
circle_skirt,Visuals / Attire / Clothing Items / Bottomwear
latex_thighhighs,Visuals / Attire / Clothing Items / Legwear
meerkat_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
energy_gun,Content / Objects / Weapons / Ranged Weapons / Firearms
disgust,Visuals / Appearance / Head / Face / Facial Expressions / Negative
tart_(food),Metadata / Food & Cuisine / Food Types / Snacks & Desserts
arius_squad_(blue_archive),Media & Copyrights / Characters / By Franchise / Azur Lane
cool_&_sexy_(idolmaster),Media & Copyrights / Franchises & Series / By Name / Vocaloid
impossible_bodysuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
shoulder_massage,Visuals / Actions & Poses / Posture / Specific Poses
futasub,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
camouflage_tank_top,Visuals / Attire / Clothing Items / Topwear
samba,Visuals / Actions & Poses / Movement & Actions / Dances
pussy_focus,Visuals / Appearance / Torso / Genitalia & Groin / Pussy / Pussy Actions & Interactions
butterfly_wings,Visuals / Appearance / Limbs & Appendages / Wings / Wing Type
tifa_lockhart_(cosplay),Media & Copyrights / Characters / By Franchise / Final Fantasy
white_fire,Media & Copyrights / Characters / By Franchise / Arknights
cum_on_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Actions & Interactions
ragnell,Media & Copyrights / Characters / By Franchise / Fire Emblem
white_mask,Visuals / Appearance / Head / Head Accessories / Masks
plant_focus,Content / Living Things / Plants / Specific Plants
stalagmite,Content / Objects / Weapons / Melee Weapons / Polearms
<|>_<|>,Visuals / Appearance / Head / Eyes / Eye Expressions & Shapes
diamond_clan_outfit,Visuals / Attire / Clothing Items / Headwear / Crowns & Tiaras
holding_hair_dryer,Visuals / Appearance / Head / Hair / Hair Actions & Objects
2b_(nier:automata)_(cosplay),Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Twintails
two-sided_gloves,Visuals / Attire / Clothing Items / Handwear
bat_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
butterfly_ornament,Visuals / Appearance / Limbs & Appendages / Wings / Wing Accessories & Features
playground_equipment_(kemono_friends_pavilion),Content / Concepts & Themes / Settings & Locations / Man-Made Environments / Recreational Spaces
drone,Content / Objects / Vehicles / Air Vehicles
fox,Media & Copyrights / Characters / By Franchise / Hunter X Hunter
piercing_pull,Visuals / Appearance / Head / Head Accessories / Head Piercings & Tattoos
panty_dangle,Content / Sexual Content / Sexual Attire & Objects / Lingerie
halftone,Visuals / Composition & Style / Colors / Partial Coloring
lightning_glare,Visuals / Composition & Style / Environmental Conditions / Weather Phenomena
cooperative_fellatio,Content / Sexual Content / Sex Acts / Oral Sex
haagen-dazs,Metadata / Food & Cuisine / Food Types / Snacks & Desserts
pearl_bracelet,Visuals / Attire / Accessories / Jewelry
jellyfish,Visuals / Appearance / Limbs & Appendages / Tentacles
feather_necklace,Visuals / Attire / Clothing Items / Neckwear
fuwapuchi,Media & Copyrights / Characters / By Franchise / Naruto
green_pantyhose,Visuals / Attire / Clothing Items / Legwear
howling,Content / Concepts & Themes / Sound & Language / Sound Effects
traffic,Metadata / Miscellaneous Items / Urban Elements / Public Transportation
happy_easter,Visuals / Appearance / Head / Face / Facial Expressions / Positive
snake_girl,Content / Living Things / Animals / Reptiles & Amphibians
yokosuka_girls_marine_high_school_uniform,Media & Copyrights / Characters / By Franchise / Girls Und Panzer
fusuma,Media & Copyrights / Characters / By Franchise / Touhou Project
cumdrip_onto_panties,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Bodily Fluids
greyscale_with_colored_background,Visuals / Composition & Style / Colors / Partial Coloring
squishing,Visuals / Appearance / Torso / Breasts / Breast Actions & Interactions
homurabara_academy_school_uniform,Media & Copyrights / Characters / By Franchise / Girls Und Panzer
green_sky,Visuals / Composition & Style / Environmental Conditions / Climate Features
ocarina,Content / Objects / Audio & Music / Instruments
radio_tower,Content / Objects / Technology & Electronics / Communication
smother,Metadata / Censorship / Censorship Method / Blur Censor
naked_scarf,Visuals / Attire / Clothing Items / Neckwear
jack-o'-lantern,Visuals / Appearance / Head / Head Accessories / Masks
anniversary,Events & Culture / Holidays & Celebrations / Anniversaries & Milestones
lungmen_dollar,Media & Copyrights / Characters / By Franchise / Girls' Frontline
very_long_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
lane_line,Metadata / Miscellaneous Items / Urban Elements / Public Transportation
marley_military_uniform,Visuals / Attire / Clothing Items / Footwear / Boots
spooning,Content / Sexual Content / Sex Acts / Manual Sex
serious,Visuals / Appearance / Head / Face / Facial Expressions / Negative
back_ribbon,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Braid
polearm,Content / Objects / Weapons / Melee Weapons / Polearms
yokozuwari,Content / Objects / Weapons / Melee Weapons / Other Melee
gloves,Visuals / Attire / Clothing Items / Handwear
hare_hare_yukai,Media & Copyrights / Characters / By Franchise / Touhou Project
fist_bump,Visuals / Actions & Poses / Gestures / One-Hand Gestures
falchion_(fire_emblem),Media & Copyrights / Characters / By Franchise / Fire Emblem
honeypot,Content / Living Things / Animals / Insects & Arachnids
armillary_sphere,Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Celestial Bodies
arm_up,Visuals / Actions & Poses / Posture / Limb Positions
lofter_username,Media & Copyrights / Creators & Copyrights / Artists / Named Drawfags
roman_clothes,Visuals / Attire / Clothing Styles & Features / Clothing State
gingham,Visuals / Attire / Clothing Styles & Features / Patterns & Prints
single_boot,Visuals / Attire / Clothing Items / Footwear / Boots
white_male_swimwear,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
diaper,Visuals / Attire / Clothing Items / Underwear & Lingerie
behelit,Content / Objects / Armor & Shields / Fictional Armor
kriss_vector,Content / Objects / Weapons / Ranged Weapons / Firearms
harem_outfit,Visuals / Attire / Clothing Items / Full Body
tilted_headwear,Visuals / Attire / Clothing Items / Headwear / Hats
whale_shark,Content / Living Things / Animals / Fish & Aquatic Life
obsydia_(nijisanji),Media & Copyrights / Characters / By Franchise / Arknights
fish-shaped_pupils,Visuals / Appearance / Head / Eyes / Pupils / Pupil Shape
red_headwear,Visuals / Attire / Clothing Items / Headwear / Hats
easter_egg,Events & Culture / Holidays & Celebrations / Holiday Themes
sith,Content / Living Things / Mythical & Fictional Creatures / Spirits & Deities
towel_on_one_shoulder,Visuals / Actions & Poses / Gestures / One-Hand Gestures
wisdom_cube_(azur_lane),Media & Copyrights / Characters / By Franchise / Azur Lane
patting_back,Visuals / Actions & Poses / Gestures / One-Hand Gestures
purple_facial_hair,Visuals / Appearance / Head / Hair / Facial Hair
suspenders_slip,Visuals / Attire / Clothing Items / Footwear / Slippers
ryouran!_victory_road_(love_live!),Media & Copyrights / Characters / By Franchise / Touhou Project
pussy_juice_drip_through_clothes,Visuals / Appearance / Torso / Genitalia & Groin / Pussy / Pussy Actions & Interactions
leaf_clothing,Visuals / Attire / Clothing Items / Topwear
voodoo_doll,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
spiral,Visuals / Appearance / Limbs & Appendages / Tentacles
fabulous,Visuals / Attire / Clothing Styles & Features / Fashion Styles
polka_dot_shirt,Visuals / Attire / Clothing Styles & Features / Patterns & Prints
multicolored_hat,Visuals / Attire / Clothing Items / Headwear / Hats
yellow_overalls,Visuals / Attire / Clothing Items / Legwear
hair_straightener,Visuals / Appearance / Head / Hair / Hair Style / Short Styles
thumbtack,Content / Objects / Everyday Objects / Stationery
foregrip,Content / Objects / Weapons / Ranged Weapons / Firearms
beach_towel,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
master_and_servant,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Roleplay & Power Dynamics
xiao_guan_(headdress),Visuals / Appearance / Head / Head Accessories / Headgear
holding_game_controller,Content / Objects / Games & Entertainment / Video Games (as objects)
orbital_path,Visuals / Appearance / Head / Eyes / Pupils / Pupil Shape
climbing_tree,Visuals / Composition & Style / Environmental Conditions / Climate Features
condom,Content / Sexual Content / Sexual Attire & Objects / Sex Toys
food_on_hand,Content / Objects / Materials / Food Materials
shiny_pantyhose,Visuals / Attire / Clothing Items / Legwear
koi_dance,Visuals / Actions & Poses / Movement & Actions / Dances
kafuu_chino's_school_uniform,Media & Copyrights / Characters / By Franchise / Kantai Collection
hammock,Content / Objects / Everyday Objects / Furniture & Decor
red_oni,Media & Copyrights / Characters / By Type / Original Character
sideways_mouth,Visuals / Appearance / Head / Face / Facial Expressions / Negative
purple_sarong,Visuals / Attire / Clothing Items / Legwear
cropped_legs,Visuals / Appearance / Limbs & Appendages / Legs & Feet
ribbon_trim,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
obidome,Visuals / Attire / Clothing Items / Full Body
mother_and_son,Content / Sexual Content / Sex Acts / Manual Sex
multiple_crossover,Visuals / Artistic License / Major Transformations / Species Change
feathered_wings,Visuals / Appearance / Limbs & Appendages / Wings / Wing Accessories & Features
hand_gagged,Visuals / Actions & Poses / Gestures / Two-Hand Gestures
tokyo_skytree,Metadata / Miscellaneous Items / Urban Elements / Public Transportation
yellow_sweater_vest,Visuals / Attire / Clothing Items / Neckwear
spoken_character,Content / Concepts & Themes / Sound & Language / Sound Effects
runway,Content / Concepts & Themes / Settings & Locations / Man-Made Environments / Transportation Spaces
red_helmet,Visuals / Attire / Clothing Items / Headwear / Helmets
tribal,Metadata / Miscellaneous Items / Cultural Items / Traditional Items
holding_cue_stick,Visuals / Actions & Poses / Gestures / Two-Hand Gestures
cockpit,Content / Objects / Vehicles / Air Vehicles
fur-trimmed_sweater,Visuals / Attire / Clothing Items / Topwear
tantrum,Visuals / Appearance / Head / Face / Facial Expressions / Negative
gradient-tinted_eyewear,Visuals / Appearance / Head / Eyes / Eye Accessories & Coverings
hexagon,Visuals / Appearance / Head / Eyes / Pupils / Pupil Shape
bullet,Content / Objects / Weapons / Explosives & Thrown
master_dojo_uniform,Visuals / Attire / Clothing Items / Full Body
holohoneygaoka_high_school_uniform,Media & Copyrights / Characters / By Franchise / Girls Und Panzer
playing_sports,Content / Concepts & Themes / Actions & Activities / Sports
breasts_on_glass,Content / Sexual Content / Anatomy / Breasts (explicit)
red_brooch,Visuals / Attire / Clothing Items / Neckwear
samurai,Content / Objects / Weapons / Melee Weapons / Swords
cross_pasties,Metadata / Censorship / Censored Content / Nipple Censor
cat_o'_nine_tails,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
shorts,Visuals / Attire / Clothing Items / Bottomwear
tripod,Metadata / Miscellaneous Items / Specialized Equipment / Special Devices
dress_tug,Visuals / Attire / Clothing Styles & Features / Clothing State
holding_own_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Actions & Interactions
neckerchief_between_breasts,Visuals / Attire / Clothing Items / Neckwear
herb_bundle,Content / Living Things / Plants / Specific Plants
lotus,Content / Living Things / Plants / Specific Plants
river,Content / Living Things / Animals / Fish & Aquatic Life
eastern_dragon,Media & Copyrights / Characters / By Franchise / Dragon Quest
karaoke_box,Media & Copyrights / Franchises & Series / By Name / Vocaloid
shark_print,Content / Objects / Vehicles / Sea Vehicles
twitch_logo,Media & Copyrights / Characters / By Type / Official Mascot
jiangshi,Content / Concepts & Themes / Abstract Concepts / Conceptual Themes / Life & Death
stomach_ache,Visuals / Appearance / Head / Face / Facial Expressions / Negative
atmospheric_perspective,Visuals / Composition & Style / Environmental Conditions / Climate Features
pants_lift,Visuals / Attire / Clothing Items / Bottomwear
firing_at_viewer,Content / Objects / Weapons / Ranged Weapons / Firearms
full-length_zipper,Visuals / Attire / Clothing Items / Full Body
partially_submerged,Content / Objects / Vehicles / Sea Vehicles
backdrop,Visuals / Composition & Style / Backgrounds / Themed Backgrounds
bloom,Content / Living Things / Plants / Specific Plants
red_curtains,Visuals / Attire / Clothing Items / Legwear
surgery,Metadata / Miscellaneous Items / Specialized Equipment / Medical Equipment
remote_control,Content / Objects / Technology & Electronics / Robotics & Cybernetics
very_long_hair,Visuals / Appearance / Head / Hair / Hair Style / Long Styles
plasma,Metadata / Materials & Substances / Energy & Fluids / Bodily Fluids
hand_on_own_chest,Visuals / Actions & Poses / Gestures / One-Hand Gestures
white_sky,Visuals / Composition & Style / Environmental Conditions / Weather Phenomena
on_truck,Content / Objects / Vehicles / Land Vehicles
arm_warmers,Visuals / Attire / Clothing Items / Handwear
hat_on_back,Visuals / Attire / Clothing Items / Headwear / Hats
antlers_through_headwear,Visuals / Appearance / Head / Head Accessories / Headgear
pink_outline,Visuals / Composition & Style / Colors / Partial Coloring
fake_antlers,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
usada_pekora_(cosplay),Media & Copyrights / Creators & Copyrights / Cosplayers
striped_gloves,Visuals / Attire / Clothing Items / Handwear
nori_(seaweed),Metadata / Food & Cuisine / Food Types / Ingredients
mint_chocolate,Metadata / Food & Cuisine / Food Types / Snacks & Desserts
stuffed_dolphin,Content / Objects / Fictional & Specific Objects / Pokemon Objects
american_flag_print,Visuals / Attire / Clothing Styles & Features / Patterns & Prints
white_neckerchief,Visuals / Attire / Clothing Items / Neckwear
falling_petals,Visuals / Actions & Poses / Movement & Actions / Dances
tent,Content / Concepts & Themes / Settings & Locations / Man-Made Environments / Enclosures
multicolored_coat,Visuals / Attire / Clothing Styles & Features / Patterns & Prints
holding_gun,Content / Objects / Weapons / Ranged Weapons / Firearms
cat_panties,Visuals / Attire / Clothing Items / Underwear & Lingerie
fairy,Content / Concepts & Themes / Abstract Concepts / Magic & Fantasy
holding_popsicle,Visuals / Actions & Poses / Gestures / One-Hand Gestures
gerudo_set_(zelda),Media & Copyrights / Franchises & Series / By Name / Zelda
dragonslayer_(sword),Content / Objects / Weapons / Melee Weapons / Swords
bagged_fish,Content / Living Things / Animals / Fish & Aquatic Life
himitsucalibur_(fate),Media & Copyrights / Characters / By Franchise / Fate Series
